goodreads_book_id,tag_name,count
2;08-childhood-ya;492
2;08-realistic-fiction;473
2;08-words-ns;464
2;0fiction-incomplete-series;452
2;0nonfiction;449
2;0want-it;448
2;0wn;447
2;0wned;443
2;1;438
2;1-0-1-9;436
2;1-000-books-before-kindergarten;428
2;1-1;426
2;1-10;401
2;1-12;388
2;1-2;380
2;1-4;376
2;1-5-stars-all-genres;371
2;1-ab-a-a-bookcount-5;365
2;1-and-2-stars;362
2;1-art-modern;359
2;1-at-school;344
2;1-ax-a-a-bookscouter-1;342
2;1-b;335
2;1-books-i-own;329
2;1-bx-libraries;319
2;1-children-ya;316
2;1-chronicles;309
2;1-classic-literature;296
2;1-favorites;296
2;1-fiction;294
2;1-gen-lit;289
2;1-have;287
2;1-in-3;278
2;1-in-series;276
2;1-jordan-peterson;269
2;1-kindle;268
2;1-ladies-detective-agency;261
2;1-ladys-detective-agency;259
2;1-lifestyle;256
2;1-manga-manhwa-manhua-series-done;253
2;1-my-ex-collection;248
2;1-my-extra-longlist;243
2;1-novellas-short-stories-essays;242
2;1-of-best-books-ever;240
2;1-of-trilogy;234
2;1-own;232
2;1-owned;230
2;1-owned-books;225
2;1-owning;225
2;1-read-bookshelf;217
2;1-read-duplicate;213
2;1-star;213
2;1-stars;212
2;1-stephen-king;211
2;1-the-best-to-read;211
2;1-to-buy;209
2;1-to-read-crime;209
2;1-to-sort;207
2;1-year-52-plays;203
2;1-year-challenge;203
2;10;202
2;10-aussie-books-to-read-before-you;201
2;10-next;200
2;10-words-ns;199
2;100;199
2;100-best-books;195
2;100-best-books-of-all-time;194
2;100-best-books-of-all-time-the-worl;194
2;100-best-business-books;194
2;100-best-novels;193
2;100-best-novels-list;193
2;100-best-novels-modern-library;193
2;100-book-challenge;192
2;100-books;189
3;100-books-bbc;496107
3;100-books-every-man-should-read;48220
3;100-books-i-own-for-2017;47478
3;100-books-that-define-the-00-s;44640
3;100-books-to-read;14984
3;100-books-to-read-before-you-die;13239
3;100-books-to-read-in-a-lifetime;8559
3;100-books-to-read-my-version;7917
3;100-bullets;6066
3;100-children-s-books;6065
3;100-essential-novels;5276
3;100-essential-novels-poster;5140
3;100-fiction;4769
3;100-greatest;4302
3;100-greatest-books-ever-written;3828
3;100-greatest-novels;3163
3;100-in-100-list;2571
3;100-modern-library;2430
3;100-must-read-books;2350
3;100-must-read-books-the-essential;1898
3;100-novels-everyone-should-read;1771
3;100-recommended;1639
3;100-year-war;1563
3;100-years-war;1558
3;1000;1475
3;1000-book-before-kindergarten;1453
3;1000-book-goal;1380
3;1000-books;1284
3;1000-books-before-kindergarten;1245
3;1000-books-to-read-before-you-die;1227
3;1000-by-k;1143
3;1000-good-books-1-3;1095
3;1000-harry;1082
3;1000-novels;1082
3;1000-plus-pages;1049
3;1000s-1300s;1032
3;1001;1025
3;1001-before-you-die;1011
3;1001-book;1006
3;1001-book-list;923
3;1001-books;906
3;1001-books-2006;905
3;1001-books-before-die;820
3;1001-books-before-you-die;791
3;1001-books-challenge;786
3;1001-books-i-have-read;761
3;1001-books-list;743
3;1001-books-read;739
3;1001-books-to-read;725
3;1001-books-to-read-before-adult;701
3;1001-books-to-read-before-i-die;693
3;1001-books-to-read-before-you-die;667
3;1001-books-you-must-read;664
3;1001-books-you-must-read-b4-you-die;657
3;1001-books-you-must-read-before-you;627
3;1001-bymrbyd;611
3;1001-challenge;608
3;1001-children-s-books;598
3;1001-children-s-books-you-must-read;594
3;1001-childrens-books;591
3;1001-comics;576
3;1001-import;574
3;1001-kids-5plus;571
3;1001-kids-8plus;556
3;1001-kids-books;556
3;1001-libri;554
3;1001-libri-da-leggere;541
3;1001-list;533
3;1001-must-read;528
3;1001-must-read-books;514
3;1001-must-reads;505
3;1001-read;504
3;1001-to-read;498
3;1001-to-read-before-you-die;494
3;1001-unread;491
3;1001books;487
3;1009;480
3;101-bibles-tools;472
3;101-books-that-you-must-read-before;462
3;101-books-to-read-before-you-die;451
3;101-à-lire-dans-sa-vie;450
3;101st-airborne;449
3;102-miscellaneous;416
3;10th-century;414
3;10th-grade;404
3;10th-grade-advisory;403
3;10th-grade-books;397
3;10th-grade-reading;394
3;11;389
3;11-birthdays;387
3;11-disabilities;387
3;11-in-class;385
3;11-november-2014-15-16;378
3;110;373
3;1100s;369
3;111;369
3;1111;359
3;11th-century;358
3;11th-grade;357
3;11th-grade-advisory;357
5;12;40087
5;12-dancing-princesses;39330
5;12-in-series;17944
5;12-religious;12856
5;12017;11909
5;123;10656
5;123-zzz;7607
5;12th-century;6640
5;12th-grade;5164
5;12th-grade-books;4298
5;12th-grade-reading;4267
5;13;4199
5;13-16;3618
5;13-25;2960
5;13-gifts;2311
5;13-in-series;1982
5;1395;1972
5;13th-century;1966
5;14;1363
5;14-in-series;1338
5;1400s;1311
5;140924-150913-r351;1177
5;1421;1143
5;1421-1737;1099
5;1438-2016;1090
5;1452-1519;1085
5;14th;1020
5;14th-century;988
5;14艺术美学;966
5;15-16-school-year;961
5;15-in-series;936
5;15-with-subtitle;932
5;15-words-ns;885
5;150-best;848
5;1500s;845
5;150321-160409-r;831
5;1507-office;818
5;1537-1553;789
5;1543;765
5;1564-1616;720
5;158-1;657
5;15th-century;652
5;16;638
5;1600;620
5;1600s;591
5;1643-1715;589
5;1660s;584
5;1665-harvard-grad;575
5;16th-18th-century;573
5;16th-c;566
5;16th-century;563
5;16th-century-setting;554
5;17;549
5;17-children-s-book;526
5;17-cottonwood-corner;520
5;17-in-series;496
5;1700s;495
5;1702-1714;493
5;1775-1783;490
5;1775-1800;486
5;1776;484
5;1790s;483
5;17th-century;461
5;17th-century-england;449
5;17th-century-germany;447
5;18;439
5;18-books-every-white-ally-should-re;431
5;18-creativity;423
5;1800;415
5;1800-1900;403
5;1800-s-massachusetts;401
5;1800s;399
5;1812-1870;389
5;1820s;388
5;1830s;386
5;1840s;384
5;1844-1900;355
5;1850-s;349
5;1850s;348
5;1851-1900;331
5;1854;331
5;1860s;329
5;1863;328
5;187;324
5;1870s;321
5;1871-1945;321
5;1880s;317
5;1883-1924;313
5;1888-1955;312
5;1890s;310
5;18th;309
5;18th-c;305
5;18th-century;303
5;18th-century-japan;303
5;18th-century-literature;302
5;19;299
5;19-in-alex-cross-series;298
5;1900;282
5;1900-s;277
5;1900-storm;273
6;1900s;38378
6;1900s-farm-life;12979
6;1904;10249
6;1907-sahin-library-Şahİn-kİtapliĞi;7472
6;1908;4977
6;1910s;4383
6;1914;4007
6;1914-1918;3597
6;1915;2656
6;1919;2065
6;1920-;1904
6;1920-1930;1892
6;1920-30-s-british-period-mystery;1716
6;1920-s;1343
6;1920s;1227
6;1920s-1930s;1130
6;1930-1939;1090
6;1930-s;1032
6;1930-s-depression-era;1010
6;1930-s-great-depression;987
6;1930s;984
6;1932;910
6;1933-and-present-time;879
6;1934;869
6;1938-hurricane;868
6;1939;849
6;1939-1945;837
6;1940-1945;827
6;1940-1949;826
6;1940-to-1949;785
6;1940s;749
6;1940s-britain;746
6;1942;727
6;1945;702
6;1945-;645
6;1946;637
6;1946-;616
6;1948;602
6;1948-;581
6;1950-s;569
6;1950-s-1960-s-childhood;568
6;1950-s-english-village-life;565
6;1950s;557
6;1950s-america;557
6;1953-2004;555
6;1958;523
6;1958-;493
6;1959;491
6;1960-1969;489
6;1960-s;467
6;1960s;465
6;1960s-counterculture;460
6;1960s-women-s-status;456
6;1961-1974;454
6;1961-1975;452
6;1963;451
6;1966;445
6;1969-1974;443
6;1970;400
6;1970-1979;399
6;1970-s;396
6;1970s;393
6;1971;387
6;1974;383
6;1975;383
6;1975-1979;374
6;1976;361
6;1977;352
6;1978;344
6;1979;334
6;1980;327
6;1980-1989;326
6;1980-s;322
6;1980s;320
6;1981;312
6;1982;309
6;1983;307
6;1983-2005;301
6;1984;298
6;1985;293
6;1986;293
6;1987;293
6;1988;292
6;1989;289
6;1990;285
6;1990-1999;281
6;1990-s-books;277
6;1990s;275
6;1991;274
6;1992;273
6;1992-1993;272
6;1992-riots-in-l-a;269
6;1993;266
6;1993-2001;265
6;1994;263
6;1994-read-books;257
6;1995;256
6;1995-read-books;255
6;1996;250
6;1997;247
8;1998;2823
8;1998-modern-library-100-best;144
8;1998-read-books;104
8;1999;71
8;1999-and-before;54
8;1999-books;34
8;19th;25
8;19th-c;23
8;19th-c-philosophy;18
8;19th-century;16
8;19th-century-american;15
8;19th-century-americans-in-paris;14
8;19th-century-british;10
8;19th-century-british-literature;8
8;19th-century-china;8
8;19th-century-classics;7
8;19th-century-england;7
8;19th-century-fairy-tales;7
8;19th-century-fiction;6
8;19th-century-french-literature;6
8;19th-century-history;6
8;19th-century-lit;5
8;19th-century-literature;5
8;1a-toppicks-own;5
8;1ab-bookcount-5;5
8;1ax-sorting-7-case-7b;5
8;1b-wantdigital;5
8;1e-toppicks;5
8;1k-books-before-kindergarten;5
8;1kbbk;4
8;1kindle-available;4
8;1non-fiction;4
8;1overdrive;4
8;1postwar379404nf-other;4
8;1q84;4
8;1rhave;4
8;1st;4
8;1st-batch;3
8;1st-book-of-series;3
8;1st-books-or-main-shelf;3
8;1st-century-bc;3
8;1st-day-of-school;3
8;1st-edition;3
8;1st-grade;3
8;1st-half-of-the-20th-century;3
8;1st-in-a-new-trilogy-about-eve-dunc;3
8;1st-in-a-series;3
8;1st-in-series;3
8;1st-joe-pickett;3
8;1st-of-series;3
8;1st-person-perspective;3
8;1st-quarter;2
8;1st-sheriff-walt-longmire;2
8;1st-term;2
8;1st-term-reading;2
8;1st-trimester;2
8;1st-up;2
8;1to-read-to-buy;2
8;1y-prayer;2
8;1نجوم;2
8;2;2
8;2-0;2
8;2-1-0-e-book;2
8;2-5-oitnb-challenge;2
8;2-5-stars;2
8;2-business;2
8;2-copies;2
8;2-deadly-wonders-series;2
8;2-háló-nagy;2
8;2-in-series;2
8;2-nah;2
8;2-non-fiction;2
8;2-read-in-highschool;2
8;2-read-owned;2
8;2-star;2
8;2-stars;2
8;2-states;2
8;2-very-interested;2
8;2-years-old;2
8;2-ضباط;2
8;20;2
8;20-book-challenge;2
8;20-books-to-read-in-your-20-s;2
8;20-books-to-read-in-your-20s;2
8;20-in-series;2
8;20-mile-march;2
8;20-prey-series;2
8;20-s;2
8;20-somethings;2
8;20-year-old-murder;2
8;200;2
8;200-300pgs;2
8;200-books-to-read-in-your-lifetime;2
8;200-pages-or-under;2
8;200-religion;2
8;200-to-300;2
8;200-to-300-pages;1
8;2000;1
8;2000-2009;1
8;2000-2010;1
10;2000-2012;3226
10;2000-2016;330
10;2000-s;253
10;2000s;127
10;2000s-books;84
10;2001;79
10;2001-;78
10;2001-2009;33
10;2002;31
10;2003;25
10;2003-2013;19
10;2004;18
10;2004-books;18
10;2004-read-books;18
10;2004-wlt-gift;16
10;2005;13
10;2005-reads;10
10;2006;10
10;2006-2009;9
10;2006-2010;9
10;2006-2011-release;9
10;2006-books;9
10;2006-reads;9
10;2007-2009;9
10;2007-reads;8
10;2008-2009;8
10;2008-2010;8
10;2008-before_add;8
10;2008-book-challenge;8
10;2008-books;8
10;2008-broadened-horizons;8
10;2008-down-releases;7
10;2008-presidential-campaign;7
10;2008-read;7
10;2008-reads;6
10;2008-us-presidential-campaign;6
10;2008q1;6
10;2009-book-challenge;6
10;2009-book-list;6
10;2009-books;6
10;2009-national-book-award;6
10;2009-q1;6
10;2009-read;6
10;2009-reads;5
10;2009-wlt-gift;5
10;2009q2;5
10;2010-100;5
10;2010-2011;5
10;2010-2015;5
10;2010-and-earlier;5
10;2010-book-challenge;5
10;2010-book-list;4
10;2010-books;4
10;2010-books-read;4
10;2010-earlier;4
10;2010-morrison-library-sale;4
10;2010-newbery-award;4
10;2010-read;4
10;2010-reading-list;4
10;2010-reads;4
10;2010-release;4
10;2010s;4
10;2011-2012;4
10;2011-2014;4
10;2011-alex-award-winner;4
10;2011-and-before;4
10;2011-and-earlier;4
10;2011-books;4
10;2011-books-read;3
10;2011-newbery-winner;3
10;2011-read;3
10;2011-reads;3
10;2011-release;3
10;2011-releases;3
10;2012-2013;3
10;2012-2013-book-club;3
10;2012-2013-first-marking-quarter;3
10;2012-2013-fourth-marking-quarter;3
10;2012-2013-school-year;3
10;2012-2013-second-marking-quarter;3
10;2012-2013-third-marking-quarter;3
10;2012-40-book-challenge;3
10;2012-and-before;3
10;2012-and-earlier;3
10;2012-book-challenge;3
10;2012-book-list;3
10;2012-books;3
10;2012-books-read;3
10;2012-challenge;3
10;2012-cover-to-cover;3
10;2012-dac;3
10;2012-debut-author-challenge;3
10;2012-forty-book-challenge;3
10;2012-publication;3
10;2012-read;3
10;2012-reading-challenge;3
10;2012-reading-list;3
10;2012-readings;3
10;2012-reads;3
10;2012-release;3
11;2012-releases;32303
11;2012-tournament-of-books;11955
11;2012-عربي;10977
11;2013-14;10173
11;2013-2012;9773
11;2013-2014;7012
11;2013-all;4397
11;2013-and-before;3428
11;2013-and-earlier;2829
11;2013-book-challenge;1813
11;2013-book-list;1555
11;2013-books;1439
11;2013-books-read;1439
11;2013-challenge;1201
11;2013-debut-author-challenge;1193
11;2013-favorites;983
11;2013-hub-reading-challenge;951
11;2013-publication;833
11;2013-read;656
11;2013-reading-challenge;635
11;2013-reading-list;630
11;2013-readings;598
11;2013-reads;521
11;2013-release;516
11;2013-releases;483
11;2013-third-marking-quarter;460
11;2013-tob;444
11;2013-tournament-of-books;421
11;2014-2;399
11;2014-2015;377
11;2014-2015-school-year;342
11;2014-2016;333
11;2014-and-before;326
11;2014-book-challenge;323
11;2014-book-list;322
11;2014-booker-longlist;321
11;2014-books;309
11;2014-books-completed;307
11;2014-books-read;294
11;2014-caudill;289
11;2014-challenge;287
11;2014-favorites;285
11;2014-favourites;281
11;2014-finished-reading;275
11;2014-man-booker;240
11;2014-movies;232
11;2014-publication;231
11;2014-read;230
11;2014-read-books;225
11;2014-reading-challenge;224
11;2014-reading-list;224
11;2014-reads;213
11;2014-release;208
11;2014-releases;204
11;2014-to-read;202
11;2014-tob;191
11;2014-top-20;189
11;2014-tournament-of-books;188
11;2014-will-robbie-series-3;185
11;2014-wom-flipping-the-pages;184
11;2015-2;180
11;2015-2016;174
11;2015-2016-school-year;171
11;2015-all-tr177;170
11;2015-and-before;169
11;2015-book-challenge;161
11;2015-books;155
11;2015-books-read;152
11;2015-books-to-read;151
11;2015-caudills;149
11;2015-challenge;149
11;2015-challenge-books;148
11;2015-children-s-literature-2360;133
11;2015-en-eerder-gelezen;131
11;2015-favorites;129
11;2015-jack-reacher-20;127
11;2015-list;126
11;2015-onwards;124
11;2015-or-before;123
11;2015-publication;122
11;2015-read;122
11;2015-reading-challenge;120
11;2015-reading-list;117
11;2015-reads;115
11;2015-release;114
11;2015-releases;114
11;2015-rmangas-comics;111
11;2015-s-readings;110
11;2015-summer-reading-list;110
11;2015-this-is-now;108
11;2015-to-read;105
11;2015-tob;105
11;2015-tournament-of-books;102
11;2016-2017;102
11;2016-2017-school-year;99
11;2016-52-in-52;96
11;2016-60-books;93
11;2016-and-before-read-that-i-own;92
11;2016-audiobooks;92
11;2016-book-challenge;92
13;2016-book-club;75870
13;2016-book-hauls;8571
13;2016-book-list;3245
13;2016-book-riot-challenge;2614
13;2016-booker-longlist;2478
13;2016-books;1979
13;2016-books-i-have-read;1225
13;2016-books-read;933
13;2016-botb;839
13;2016-challenge;551
13;2016-comics;503
13;2016-completed;495
13;2016-end-of-year-challenge;370
13;2016-favorites;347
13;2016-favourites;293
13;2016-favs;225
13;2016-hub-challenge;208
13;2016-hub-reading-challenge;196
13;2016-list;178
13;2016-movies;163
13;2016-nora;160
13;2016-old-book;141
13;2016-publication;135
13;2016-read;134
13;2016-read-harder;131
13;2016-read-harder-challenge;127
13;2016-reading;121
13;2016-reading-adventure;106
13;2016-reading-chalange;106
13;2016-reading-challenge;101
13;2016-reading-list;96
13;2016-reads;96
13;2016-release;89
13;2016-releases;89
13;2016-santiago-read;82
13;2016-tbr;81
13;2016-to-read;81
13;2016-tob;77
13;2016-tournament-of-books;76
13;2016-vt-reading-challenge;73
13;2016-weg;71
13;2016-yard-sale;69
13;2016_challenge;68
13;2017-2;66
13;2017-a-z-challenge-friend-f;63
13;2017-audio;63
13;2017-audio-pdf;62
13;2017-audio-read;61
13;2017-audiobooks;60
13;2017-bbw-dec;59
13;2017-best-of;58
13;2017-birthday-shelf;57
13;2017-book-challenge;54
13;2017-book-list;54
13;2017-book-riot-read-harder-challeng;53
13;2017-books;52
13;2017-books-i-read-for-a-challenge-c;51
13;2017-books-read;51
13;2017-books-to-read;50
13;2017-caudill;50
13;2017-challenge;50
13;2017-chunkster-challenge;50
13;2017-comics;40
13;2017-favorites;39
13;2017-fiction;39
13;2017-final;38
13;2017-goal;38
13;2017-goals;36
13;2017-goodreads-challenge;36
13;2017-keepers;35
13;2017-ku-read;34
13;2017-list;33
13;2017-log;32
13;2017-manga;32
13;2017-may-library-book-sale;32
13;2017-movies;31
13;2017-must-read;30
13;2017-need-to-buy;29
13;2017-new-age;29
13;2017-nora;28
13;2017-plan;28
13;2017-popsugar-challenge;28
13;2017-popsugar-rc;27
13;2017-popsugar-reading-challenge;27
13;2017-possible-books;26
13;2017-potentials;25
13;2017-publication;25
13;2017-re-read;25
13;2017-read;25
13;2017-read-books;24
13;2017-read-harder-challenge;23
13;2017-read-women;23
13;2017-reading;23
13;2017-reading-challenge;23
13;2017-reading-list;23
13;2017-reads;23
13;2017-release;23
13;2017-releases;23
13;2017-reread;23
13;2017-shelf;22
21;2017-summer-reading-list;33603
21;2017-tbr;12685
21;2017-to-read;3160
21;2017-to-read-list;1845
21;2017-tob;1614
21;2017-tournament-of-books;1121
21;2017-want-to-reads;1040
21;2017_august_horror;573
21;2017_horror;365
21;2017_horror_tbr_challenge;340
21;2017_mount-tbr;335
21;2017_reads;297
21;2017bookshelf;217
21;2017challenge;196
21;2017queue;192
21;2018;186
21;2018-lineup;177
21;2018-reads;175
21;2020;173
21;20s;156
21;20th;154
21;20th-am;150
21;20th-c;137
21;20th-century;130
21;20th-century-90s;126
21;20th-century-america;125
21;20th-century-american;121
21;20th-century-american-fiction;117
21;20th-century-classics;116
21;20th-century-drama;114
21;20th-century-fiction;94
21;20th-century-history;88
21;20th-century-lit;84
21;20th-century-literature;80
21;20th-century-post-ww2;79
21;21;77
21;21-26-the-blue-hour;77
21;21-books-every-woman-should-read;76
21;21-in-series;74
21;21e;73
21;21st;73
21;21st-century;73
21;21st-century-australian-literature;72
21;21st-century-fiction;71
21;21st-century-lit;70
21;21st-century-skills;68
21;21st-century_onward;63
21;21th-century;61
21;22;60
21;22-in-series;59
21;22-modern-fantasy;59
21;221b;59
21;23;57
21;23-in-series;56
21;23-writing;56
21;24;54
21;25-books-for-success;54
21;25-books-to-read-before-you-die;53
21;28;52
21;28-books-that-changed-your-life;49
21;28-حرف;48
21;2b-referenced;48
21;2f;48
21;2fiction;47
21;2gm;47
21;2nc;46
21;2nd-6th;45
21;2nd-century;43
21;2nd-chance;43
21;2nd-grade;42
21;2nd-person;41
21;2nd-quarter;41
21;2nd-semester;38
21;2nd-sequal-to-hatchet;38
21;2nd-sheriff-walt-longmire;37
21;2nd-to-7th-book-of-series;37
21;2nd-trimester;36
21;2nd-world-war;36
21;2o17-reading-list;36
21;2read-graphic-novels;35
21;2states;35
21;2ضباط;35
21;3;35
21;3-5;34
21;3-5-rating;34
21;3-5th-grade;34
21;3-bookcount-5;34
21;3-considering;34
21;3-considering-own;32
21;3-deadly-wonders-series;32
21;3-fiction;32
21;3-food-healthy-life;32
21;3-good;32
21;3-i-have-not-read;31
21;3-in-series;31
21;3-kindle;31
21;3-lang-english;31
21;3-less-star;31
21;3-mistake;30
21;3-mistakes;29
24;3-mystery-thrillers;2312
24;3-poetry;1971
24;3-read-fiction;1558
24;3-short-stories;1009
24;3-sigma-force-series;702
24;3-sisters-ranch-barrel-racing;572
24;3-sports;395
24;3-star;366
24;3-star-books;267
24;3-star-shelf;174
24;3-stars;150
24;3-stars-we-can-be-friends;148
24;3-to-read-low;121
24;3-نجوم;117
24;30-before-30;114
24;30-book-campaign-7th-grade;101
24;30-book-goal;94
24;30-books-every-man-should-read-by-3;93
24;30-books-to-read-before-30;88
24;30-days-of-night;85
24;300;78
24;300-400;77
24;300-400-pages;67
24;300-sciences;58
24;300-to-400;54
24;3000-books-before-kindergarten;50
24;311;48
24;311-books;46
24;32-books-that-will-actually-change;43
24;32-books-that-will-change-your-life;37
24;325;36
24;33;36
24;33-before-30;35
24;33-keepers;34
24;338-7;31
24;33sow-extras;31
24;350-p;31
24;37signals;31
24;39;30
24;39-clues;29
24;39-clues-cahills-vs-vespers;27
24;39-clues-series;25
24;39clues;24
24;3a;24
24;3a-theory-culture;23
24;3araby;23
24;3e-art;21
24;3m-checked-2015;21
24;3rd-grade;21
24;3rd-grade-books;20
24;3rd-grade-classroom;20
24;3rd-kindle;20
24;3rd-quarter;19
24;3rd-robert-langdon-adventure;19
24;3rd-trimester;18
24;3rd-year-uni;18
24;4;18
24;4-5;18
24;4-5-or-better;18
24;4-5-star;18
24;4-5-stars;18
24;4-6;18
24;4-6-mensa-list;17
24;4-and-5-star-books;17
24;4-and-up;17
24;4-art-photograph;16
24;4-enough;16
24;4-graphic-novels;16
24;4-hardback;15
24;4-in-series;15
24;4-lib;15
24;4-na;15
24;4-novel;15
24;4-or-5-stars;15
24;4-paperback;15
24;4-sigma-force-series;14
24;4-star;14
24;4-star-books;14
24;4-stars;14
24;4-stars-and-up;14
24;4-stars-loved-it;13
24;4-to-5-rating;13
24;4-women-intertwined-stories;13
24;40-40;13
24;40-before-40;13
24;40-book-challange;13
24;40-book-challenge;13
24;40-books-before-40;12
24;40-books-to-read-before-turning-40;12
24;40-to-read-before-40;12
24;40-trashy-novels;12
24;400-to-500;12
24;4000-books;11
24;40book-chalange;11
24;40k;11
24;44;10
24;44-scotland-street;10
24;44-scotland-street-series;10
24;4701-west-grace;10
24;48;10
25;48-days-to-the-work-you-love;816
25;49-45;603
25;4hww;540
25;4th;354
25;4th-century;154
25;4th-grade;144
25;4th-grade-books;138
25;4th-in-series;115
25;4th-period-english;107
25;4th-quarter;94
25;5;91
25;5-10-dollars;86
25;5-5-5-ar-level;81
25;5-8;73
25;5-cm;67
25;5-cookbooks;66
25;5-fifth-priority;64
25;5-in-series;58
25;5-poetry;56
25;5-sigma-force-series;51
25;5-star;51
25;5-star-books;49
25;5-star-comics;48
25;5-star-favorites;45
25;5-star-fiction;43
25;5-star-hall-of-fame;42
25;5-star-reads;37
25;5-star-shelf;35
25;5-stars;32
25;5-stars-as-of-2017;31
25;5-thriller;29
25;50;29
25;50-biznes;28
25;50-book-challenge;27
25;50-books-50-states;26
25;50-books-to-read;25
25;50-books-to-read-before-i-die;24
25;50-books-to-read-before-you-die;24
25;50-essential-cult-novels;22
25;50-fantasy;22
25;50-in-2015;22
25;50-pages;21
25;50-plays;21
25;50-shades;20
25;50-shades-of-grey;20
25;50-states;20
25;500-1500-medieval;19
25;500-essential-cult-books;19
25;500-to-600;19
25;500-women;19
25;5000;19
25;501;19
25;501-must-read;18
25;501-must-read-books;18
25;501-must-reads;18
25;51-books;18
25;52-2012;18
25;52-books;18
25;52-in-2015;18
25;52-non-fiction;18
25;520-traditional-lit;17
25;520traditionallit;17
25;52in52;17
25;52in52-2016;17
25;52in52-round-2-2018;17
25;53-books-you-won-t-be-able-to-put-d;16
25;5360-summer-12;16
25;55;16
25;58-51;16
25;5ara;16
25;5b;15
25;5cm;15
25;5th;15
25;5th-grade;15
25;5th-grade-reading-list;14
25;5th-graders;14
25;5th-in-series;14
25;5thsummerreading;14
25;6;14
25;6-in-series;13
25;6-nonfiction-for-2018;13
25;6-star-books;13
25;6-stars;13
25;6-travel-fiction-series;12
25;60-s;12
25;600-wales;12
25;600s;12
25;60_per_2017;11
25;60s;11
25;60s-decade;11
25;616;11
25;645-library-materials-for-children;11
25;65-books;11
25;65-books-for-your-20s;11
25;65-books-to-read-in-your-20-s;10
25;65-books-to-read-in-your-20s;10
25;65-books-you-need-to-read-in-your-2;10
25;658-0;10
25;658-4;10
25;66-no-longer-own;10
26;6th-grade;27858
26;6th-grade-books;1536
26;6th-grade-q1;1104
26;6th-grade-q2;709
26;6th-grade-reading-challenge;390
26;6th-grade-shelf;362
26;6th-grader-books;190
26;7;126
26;7-10-year-olds;108
26;7-9;107
26;7-9-;89
26;7-art;84
26;7-habits;75
26;7-in-series;67
26;7-nonfiction-reference;65
26;7-not-intrested;60
26;70-a-d;48
26;70-s;41
26;70-spy-thriller;40
26;700-own;38
26;700s;37
26;70s;37
26;75-best-books-of-the-past-75-years;36
26;759-5;35
26;7th;35
26;7th-grade;32
26;7th-grade-books;32
26;7th-grade-novels;28
26;7th-grade-reading-list;28
26;7th-grade-shelf;26
26;8;25
26;8-5;24
26;8-in-series;24
26;8-kindle;23
26;800;23
26;800-201100;22
26;800-literature;22
26;800-poetry;21
26;80s;21
26;813-5;21
26;82-93-children-juvenile-literature;20
